"id";"text_answer";"boolean_answer";"created_at";"updated_at";"pergunta_id";"resposta_levantamento_id"
145;"11 (onze) unidades, sendo 5 (cinco) em Belém e 1 (uma) em Ananindeua, Santarém, Benevides, Marabá, Castanhal e Paragominas.";false;2024-09-16 12:00:13.308 -0400;2024-10-18 13:43:02.220 -0400;53;2
131;"9 (nove) Delegacias Especializadas no Atendimento de Crianças e Adolescentes vítimas de violência - DEACA em Belém e Ananindeua, além de 18 (dezoito) vinculadas à Diretoria de Polícia do Interior, nos seguintes municípios: Castanhal, Abaetetuba, Cametá, Barcarena, Soure, Capanema, Braganca, Paragominas, Breves, Tucuruí, Marabá, Parauapebas, Canaã dos Carajás, Altamira, Santarém, Redenção, São Felix do Xingu e Itaituba..";false;2024-09-16 12:00:13.308 -0400;2024-10-18 10:29:08.514 -0400;39;2
133;Equipe do Parápaz, com psicólogos, assistentes sociais, pedagogos e ginecologista pediatra.;false;2024-09-16 12:00:13.308 -0400;2024-10-18 10:30:47.815 -0400;41;2
1347;;false;2024-10-21 06:37:22.390 -0400;2024-10-21 06:37:22.390 -0400;12;16
1357;;false;2024-10-21 06:37:22.390 -0400;2024-10-21 06:37:22.390 -0400;21;16
1359;;false;2024-10-21 06:37:22.390 -0400;2024-10-21 06:37:22.390 -0400;85;16
1340;;false;2024-10-21 06:37:22.390 -0400;2024-10-21 09:16:35.717 -0400;5;16
1341;;false;2024-10-21 06:37:22.390 -0400;2024-10-21 09:16:46.168 -0400;6;16
1377;Existem duas delegacias especializadas: uma em João Pessoa e outra em Campina Grande.;false;2024-10-21 06:37:22.390 -0400;2024-10-22 08:52:41.643 -0400;39;16
1480;;false;2024-10-21 16:28:18.696 -0400;2024-10-21 16:28:18.696 -0400;53;17
1151;"SSP: Pelo Observatório de Segurança Pública;

SES: Prontuário eletrônico do SUS: e-SUS.";false;2024-10-14 13:56:21.151 -0400;2024-10-23 09:55:31.190 -0400;82;13
1362;;false;2024-10-21 06:37:22.390 -0400;2024-10-23 10:06:21.654 -0400;25;16
1485;;false;2024-10-21 16:28:18.696 -0400;2024-10-24 14:32:50.452 -0400;58;17
426;"Existem no municípios de Cachoeiro de Itapemirim, Cariacica, Colatina, Guarapari, Linhares, São Mateus, Vila
Velha e Vitória.";false;2024-09-17 13:14:21.636 -0400;2024-10-21 14:52:50.806 -0400;66;5
845;Policiais civis (analistas, técnicos e investigadores) com formação em psicologia e assistência social. No interior, há parcerias das Prefeituras com funcionários com essas formações.;false;2024-09-25 08:34:10.278 -0400;2024-10-21 15:01:55.253 -0400;41;10
1451;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 19:28:08.028 -0400;25;17
1454;SEDEF: A colaboração ocorre por meio Núcleo de Cooperação com os Municípios, no âmbito da política da educação.;false;2024-10-21 16:28:18.695 -0400;2024-10-21 19:29:02.739 -0400;88;17
1446;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 19:25:04.520 -0400;21;17
1448;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 19:26:21.251 -0400;85;17
848;;false;2024-09-25 08:34:10.278 -0400;2024-10-21 15:24:36.621 -0400;44;10
1429;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 16:28:18.695 -0400;5;17
1430;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 16:28:18.695 -0400;6;17
1436;;false;2024-10-21 16:28:18.695 -0400;2024-10-21 16:28:18.695 -0400;12;17
1410;Disque 100, vinculado à Secretaria Estadual de Direitos Humanos. Disponível em: https://paraiba.pb.gov.br/diretas/secretaria-de-desenvolvimento-humano/consultas/disque-123#:~:text=O%20Disque%20155%20%C3%A9%20o,mulher%3B%20LGBTQIAPNB%2B%3B%20pessoa%20em.;false;2024-10-21 06:37:22.391 -0400;2024-10-22 07:22:49.204 -0400;72;16
1518;;false;2024-10-22 08:31:40.890 -0400;2024-10-22 16:22:46.190 -0400;5;18
1519;;false;2024-10-22 08:31:40.890 -0400;2024-10-22 16:22:57.705 -0400;6;18
1560;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;44;18
1457;;false;2024-10-21 16:28:18.695 -0400;2024-10-24 07:30:14.306 -0400;30;17
1471;;false;2024-10-21 16:28:18.696 -0400;2024-10-24 07:40:40.326 -0400;44;17
1569;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;53;18
1574;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;58;18
1575;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;90;18
1577;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;60;18
1583;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;66;18
1588;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;72;18
1593;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;78;18
1596;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 08:31:40.891 -0400;82;18
1546;;false;2024-10-22 08:31:40.891 -0400;2024-10-22 13:55:54.437 -0400;30;18
1607;;false;2024-10-22 13:06:35.339 -0400;2024-10-22 13:06:35.339 -0400;5;19
1608;;false;2024-10-22 13:06:35.339 -0400;2024-10-22 13:06:35.339 -0400;6;19
1555;Delegacia especializada somente em Manaus, na capital.;false;2024-10-22 08:31:40.891 -0400;2024-10-22 13:59:20.056 -0400;39;18
1557;Psicólogos e assistentes sociais.;false;2024-10-22 08:31:40.891 -0400;2024-10-22 14:00:49.309 -0400;41;18
1646;;false;2024-10-22 13:06:35.340 -0400;2024-10-22 13:06:35.340 -0400;41;19
1624;;false;2024-10-22 13:06:35.340 -0400;2024-10-25 14:26:11.147 -0400;21;19
1626;;false;2024-10-22 13:06:35.340 -0400;2024-10-25 14:30:04.571 -0400;85;19
1629;;false;2024-10-22 13:06:35.340 -0400;2024-10-25 14:35:40.832 -0400;25;19
1635;;false;2024-10-22 13:06:35.340 -0400;2024-10-25 14:47:08.145 -0400;30;19
1644;"1 (uma) delegacia. Fica localizada na capital do estado, no município do Rio de Janeiro.";false;2024-10-22 13:06:35.340 -0400;2024-10-25 15:14:29.720 -0400;39;19
1649;;false;2024-10-22 13:06:35.340 -0400;2024-10-22 13:06:35.340 -0400;44;19
1658;;false;2024-10-22 13:06:35.340 -0400;2024-10-22 13:06:35.340 -0400;53;19
1753;;false;2024-10-23 09:17:10.887 -0400;2024-10-23 09:17:10.887 -0400;90;20
1766;;false;2024-10-23 09:17:10.887 -0400;2024-10-23 09:17:10.887 -0400;72;20
1771;;false;2024-10-23 09:17:10.887 -0400;2024-10-23 09:17:10.887 -0400;78;20
1774;;false;2024-10-23 09:17:10.887 -0400;2024-10-23 09:17:10.887 -0400;82;20
1696;;false;2024-10-23 09:17:10.886 -0400;2024-10-23 09:22:58.446 -0400;5;20
1755;"A SJDH informou a formação de rede, Programa de proteção PPCAAM, centro de referência de atendimento integrado, construção de protocolos, fluxos de referência e contrareferência.
A SSP alegou que o DPT participou do Protocolo de Atendimento a Pessoas em Situação de Violência Sexual. Ademais consta no PPA a implementação da ferramenta Sala Lilás, que tem como objetivo acolher e priorizar atendimento pericial às mulheres, crianças e adolescentes vítimas de violência doméstica e sexual interrompendo o ciclo de violência institucional.
Já a SESAB afirmou que, em conjunto com as Secretarias de Segurança Pública, de Políticas para as Mulheres, de Promoção da Igualdade Racial, de Educação, de Desenvolvimento Social e de Justiça e Direitos revisou e atualizou o Protocolo Estadual Intragovernamental de Atenção às 
Pessoas em Situação de Violência Sexual. Além de informar a realização de Web palestra sobre a temática; Articulação junto a rede estadual de atenção à saúde com vistas ao atendimento entre realização de exames, consultas médicas, internação, entre outas, de crianças e adolescentes contemplados no Programa de Proteção. ";false;2024-10-23 09:17:10.887 -0400;2024-10-25 08:05:09.835 -0400;60;20
1132;"PCGO: Fluxo de atendimento firmado com os diversos órgãos do SGDCA;
 
SEDS: o Estado orienta as equipes municipais para articulação da rede;

SSP: Fluxo de atendimento firmado com os diversos órgãos do SGDCA;

SES: Articulações para produção e aprovação do Plano Estadual de Enfrentamento da Violência
Sexual Contra Crianças e Adolescentes; tentativa de implantação do Programa de Proteção a
Crianças e Adolescentes Ameaçados de Morte -PPCAM; Implantação do Fluxo
Interinstitucional de Atendimento de Crianças e Adolescentes Vítimas ou Testemunhas de
Crime; e a execução da política do SINASE;

SEDUC: Existe o SEI 202000006029549 com Termo de Cooperação Técnica já pronto para assinatura, porém o protocolo de segurança já foi enviado a toda REDE.";false;2024-10-14 13:56:21.151 -0400;2024-10-29 13:34:35.396 -0400;60;13
1095;;false;2024-10-14 13:56:21.150 -0400;2024-10-23 09:38:01.537 -0400;25;13
1143;"SEDS: Ouvidoria funciona na sede da secretaria e suas informações estão disponíveis em Realizar manifestação de ouvidoria / Portal Expresso (www.go.gov.br). O SIPIA  CT na modalidade Conselho Tutelar recebe denúncias e interage com a rede de proteção. Está disponível em SIPIA - Conselho Tutelar (mdh.gov.br)

SSP: Resposta: Disque: 197 - Polícia Civil do Estado de Goiás e a Ouvidoria do Estado de Goiás - https://www.go.gov.br/servicosdigitais/
cge/nova-ouvidoria

SES: Conselho Tutelar - existem nos Municípios do Estado.
Delegacias da Criança e do Adolescente (DPCA) – unidades em Anápolis, Goiânia, Aparecida de
Goiânia, Caldas Novas, Inhumas, Luziânia e Águas Lindas de Goiás.
As informações sobre os serviços estão disponíveis na internet.

SEDUC: Há ouvidoria, porém não é integrada à rede de proteção à criança e adolescente";false;2024-10-14 13:56:21.151 -0400;2024-10-23 09:53:29.222 -0400;72;13
1399;A constituição do Centro de Atendimento Integrado (CAI) representa o principal esforço nesse sentido. A SEE relatou também realizar ações pedagógicas com atores do MP, da PC e da PM, dentre outros órgãos e entidades.;false;2024-10-21 06:37:22.391 -0400;2024-10-23 10:16:32.434 -0400;60;16
1310;"Encaminhamento das crianças e adolescentes vítimas ao Conselho Tutelar, ao CREAS, ao CERCCA, e outros. 
";false;2024-10-15 08:47:02.274 -0400;2024-10-23 10:26:54.036 -0400;60;15
1321;"1) A Ouvidoria do MPPE recebe, faz a triagem e encaminha de forma imediata ao órgão de execução todas as denúncias de violência, havendo filtros específicos para violações de direitos contra crianças e adolescentes. Em relação à infância, há recortes pelos seguintes temas: 1. violência doméstica ou familiar (física, psicológica ou patrimonial); 2. conselhos tutelares; 3. centros de atendimento socioeducativo juvenis; 4. adoção; 5. atos infracionais; 6. violência institucional; 7. instituições de acolhimento; 8. exploração do trabalho infantil; 9. outros. Além de abuso e exploração sexual infantil, esse dentro do assunto macro ""crime"". A ouvidoria recebe denúncias presencialmente, por telefone e na internet, inclusive de forma anônima:  Formulário de  Ouvidoria - Ministério Publico de Pernambuco -  https://portal.mppe.mp.br/formulário-de-ouvidoria 2) O Estado de Pernambuco possui a Ouvidoria da Secretaria da Criança e Juventude, que recebe denúncias através do email ouvidoria@scj.pe.gov.br; possui do Disque 190 , que faz a ligação diretamente à Polícia Militar de Pernambuco. A nível federal, há o Disque 100 (Secretaria de Direitos Humanos), que funciona 24h recebe denúncias e encaminha para órgãos competentes. As informações estão disponíveis na internet. Ouvidoria da SAS - 0800.081.4421 Ouvidoria da SCJ - https://www.ouvidoria.pe.gov.br/

";false;2024-10-15 08:47:02.274 -0400;2024-10-23 10:30:56.429 -0400;72;15
1795;;false;2024-10-23 12:25:06.392 -0400;2024-10-23 12:25:06.392 -0400;5;53
1796;;false;2024-10-23 12:25:06.392 -0400;2024-10-23 12:25:06.392 -0400;6;53
1802;;false;2024-10-23 12:25:06.392 -0400;2024-10-23 12:25:06.392 -0400;12;53
1820;;false;2024-10-23 12:25:06.392 -0400;2024-10-23 12:25:06.392 -0400;88;53
1832;;false;2024-10-23 12:25:06.392 -0400;2024-10-23 12:25:06.392 -0400;39;53
1834;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;41;53
1846;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;53;53
1854;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;60;53
1860;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;66;53
1870;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;78;53
1873;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 12:25:06.393 -0400;82;53
1466;"Informação Polícia Civil: 
- 07 NUCRIAS (Curitiba, Cascavel, Foz do Iguaçu, Londrina, Paranaguá, Ponta Grossa, Maringá)
- 13 Delegacias da Mulher que cumulam a atribuição de NUCRIA no atendimento de crianças e adolescentes do gênero feminino: Apucarana, Arapongas, Araucária, Campo Mourão, Cianorte, Cornélio Procópio, Francisco Beltrão, Guarapuava, Jacarezinho, Pato Branco, São José dos Pinhais, Umuarama e União da Vitória";false;2024-10-21 16:28:18.695 -0400;2024-10-24 07:38:56.682 -0400;39;17
1468;Em algumas há psicólogos.;false;2024-10-21 16:28:18.695 -0400;2024-10-24 07:39:28.681 -0400;41;17
1823;;false;2024-10-23 12:25:06.392 -0400;2024-10-24 16:51:03.233 -0400;30;53
1837;;false;2024-10-23 12:25:06.393 -0400;2024-10-24 17:22:19.424 -0400;44;53
1851;;false;2024-10-23 12:25:06.393 -0400;2024-10-24 17:30:42.476 -0400;58;53
1852;;false;2024-10-23 12:25:06.393 -0400;2024-10-24 17:30:55.624 -0400;90;53
1865;A Secretaria de Segurança Pública tem o disque 181 da Polícia Civil e o disque 190 da Polícia Militar, que podem ser utilizados como canal de denúncias. A Secretaria de Estado da Assistência Social tem a ouvidoria de direitos humanos, que pode ser acessada por meio do portal: https://www.sas.sc.gov.br/index.php/institucional/ouvidoria#:~:text=Telefone%3A(48)3664%2D0634.;false;2024-10-23 12:25:06.393 -0400;2024-10-25 17:40:14.829 -0400;72;53
153;"Atendimento de testemunha; Atendimento psicológico à testemunha e à vítima; encaminhamento para o CREAS e/ou CRAS, quando do interior; palestras em escolas, hospitais e praças; parceria com a Delegacia Especializada no Atendimento à Criança e ao Adolescente e Ministério Público, Conselho tutelar mensalmente.";false;2024-09-16 12:00:13.308 -0400;2024-10-27 20:42:24.328 -0400;60;2
1190;;false;2024-10-15 01:13:08.348 -0400;2024-10-30 20:37:28.321 -0400;30;14
1488;"SEC. EDUCAÇÃO: As ações são articuladas via Rede de Proteção conforme a violação ou violência que envolve a criança ou o adolescente . 
SEDEF: No Estado do Paraná houve um grande avanço com relação as articulações necessárias para promover o atendimento integral de crianças e adolescentes acolhidas, sendo este movimento parte da organização da rede de proteção de cada município, onde a fusão de estratégias de saúde, educação e assistência social promovem o atendimento integral de crianças/adolescentes acolhidos, através de protocolos e fluxos intersetoriais. A SEDEF participa de Comitês, Grupos de Trabalho e Conselhos, que dialogam, estudam e deliberam sobre o acolhimento de crianças e adolescentes. 
PC: Todo o fluxo de atendimento é integrado com a rede de proteção, em havendo necessidade de encaminhamento das vítimas e familiares.
PC2: Com a adesão da Secretaria de Segurança Pública às Operações Federais coordenadas pelo Ministério da Justiça, os Núcleos de Proteção à Criança e Adolescente participaram da Operação Maio Laranja nas edições de 2023 e 2024 (combate ao abuso e exploração sexual infantil), Caminhos Seguros 2024 (combate à exploração sexual de crianças e adolescentes) em maio do corrente ano com atuação em todo o Estado do Paraná. Outrossim, em novembro ocorrerá a Operação Hagnos 2024 que visa o combate à violência contra crianças e adolescentes. Está ocorrendo o curso promovido pela SENASP – Secretaria Nacional de Segurança Pública/MJ, 8ª Edição do Curso Nacional às Crianças e Adolescentes Vítimas ou Testemunhas de Violência – 20 vagas para os policiais civis e 20 vagas para policiais militares, período 23 a 27 de setembro de 2024. Protocolo 22.625.813-2.";false;2024-10-21 16:28:18.696 -0400;2024-10-24 07:58:35.169 -0400;60;17
1213;Existem duas varas especializadas no município de Boa Vista, capital do Estado de Roraima, único município com mais de 50.000 habitantes.;false;2024-10-15 01:13:08.349 -0400;2024-10-30 22:07:13.802 -0400;53;14
1721;A SJDH respondeu sim, alegando que houve a ação Assédio Zero para capacitar os servidores da educação.  A SESAB apresentou como ação o Programa de Saúde na Escola (PSE) que é uma estratégia de promoção de saúde e prevenção de agravos trabalhada dentro do ambiente escolar, sendo uma das temáticas previstas a “Cultura da Paz”, onde se promove a não Violência.;false;2024-10-23 09:17:10.886 -0400;2024-10-24 13:16:30.067 -0400;88;20
823;;false;2024-09-25 08:34:10.277 -0400;2024-10-24 14:21:26.659 -0400;21;10
1494;No site https://site.mppr.mp.br/Encontre-uma-Promotoria-de-Justica é possível verificar que existem 179 promotorias especializadas em Criança e Adolescentes. Cidades acima de 100 mil que contam: Curitiba, Londrina, Maringá, Foz do Iguaçu, Ponta Grossa, Colombo, Guarapuava, São José dos Pinhais, Toledo, União da Vitória, Almirante Tamandaré, Apucarana, Araucária, Arapongas, Cambé, Campo Largo, Campo Mourão, Cascavel, Cianorte, Fazenda Rio Grande, Francisco Beltrão, Paranaguá, Paranavaí, Pato Branco, Pinhais, Piraquara, Sarandi, Umuarama.;false;2024-10-21 16:28:18.696 -0400;2024-10-24 14:26:50.818 -0400;66;17
1499;"""https://www.educacao.pr.gov.br/Ouvidoria 
https://www.educacao.pr.gov.br/carta_servicos
https://www.defensoriapublica.pr.def.br/Ouvidoria-Geral
SEMIPI Secretaria da Mulher, Igualdade racial e Pessoas Idosa (semipi.pr.org.br)
https://www.181.pr.gov.br/Pagina/O-que-denunciar
https://www.desenvolvimentosocial.pr.gov.br/Pagina/Ouvidoria-SEDEF
https://www.cedca.pr.gov.br/Formulario/Fale-Conosco""";false;2024-10-21 16:28:18.696 -0400;2024-10-24 14:46:22.851 -0400;72;17
1507;"A Secretaria da Saúde respondeu positivamente e fez o seguinte comentário: ""Existe a caderneta de saúde da criança, versão menino e menina, principal instrumento para acompanhamento do crescimento e do desenvolvimento da criança, permitindo o compartilhamento do cuidado com a Rede de Atenção à Saúde no diferentes níveis de atenção.""

Contudo, a cartilha não parece ser o suficiente para entender a resposta como 'SIM'.";false;2024-10-21 16:28:18.696 -0400;2024-10-24 14:55:43.088 -0400;82;17
1486;;false;2024-10-21 16:28:18.696 -0400;2024-10-24 14:57:05.640 -0400;90;17
1733;Uma delegacia especializada de repressão a crime contra criança e adolescente – DERCCA em Salvador Existe um núcleo especial em Vitória da Conquista	;false;2024-10-23 09:17:10.887 -0400;2024-10-25 17:26:20.317 -0400;39;20
420;"A Secretaria de Saúde possui um fluxo orientando o encaminhamento pelos profissionais de saúde:
https://saude.es.gov.br/Media/sesa/DANTS/viol%C3%AAncia-cultura%20de%20paz/2019%20-%20FLUXO%20DE%20ATENDIMENTO%20EM%20SAUDE.pdf

As equipes de assistentes sociais e psicólogos da Secretaria de Educação atuam na articulação de rede promovendo estudo de caso e construção de estratégias coletivas frente as situações de violências identificadas contra crianças e adolescentes.

Na Polícia Civil o acolhimento imediato da criança e adolescente vítima é realizado por meio de um grupo multidisciplinar psicossocial.
";false;2024-09-17 13:14:21.635 -0400;2024-10-29 16:41:47.907 -0400;60;5
208;A SEDUC informou a existência de um protocolo abordando sobre a prevenção á violência no ambiente escolar no território do Tocantins. Esse protocolo, além de servir ao sistema educacional estadual, também tem a intenção de ser referência para o sistema educacional municipal, bem como para instituições particulares. https://central.to.gov.br/download/325782;false;2024-09-17 11:40:12.674 -0400;2024-10-25 09:49:02.249 -0400;88;3
1812;;false;2024-10-23 12:25:06.392 -0400;2024-10-24 16:40:33.959 -0400;21;53
1814;;false;2024-10-23 12:25:06.392 -0400;2024-10-24 16:40:48.413 -0400;85;53
917;;false;2024-10-04 07:28:54.520 -0400;2024-10-29 14:19:30.653 -0400;25;11
912;;false;2024-10-04 07:28:54.520 -0400;2024-10-30 08:35:42.541 -0400;21;11
914;;false;2024-10-04 07:28:54.520 -0400;2024-10-30 08:38:02.285 -0400;85;11
923;;false;2024-10-04 07:28:54.520 -0400;2024-10-25 08:44:48.056 -0400;30;11
1817;;false;2024-10-23 12:25:06.392 -0400;2024-10-24 16:45:21.421 -0400;25;53
590;Acima.;false;2024-09-18 09:24:22.570 -0400;2024-10-24 18:53:18.613 -0400;53;7
604;São 23 comarcas. Em todas elas, existem promotorias da infância e juventude.;false;2024-09-18 09:24:22.571 -0400;2024-10-24 21:31:09.600 -0400;66;7
1761;"8 em Salvador, 2 em Feira de Santana, 1 em Vitória da Conquista, 1 em Camaçari, 1 em Juazeiro, 1 em Lauro de Freitas, 1 em Itabuna, 1 em Ilhéus, 1 em Porto Seguro, 1 em Barreiras, 1 em Jequié,1 em Alagoinhas, 1 em Teixeira de Freitas,1 em Simões Filho, 1 em Eunápolis, 1 em Paulo Afonso, 1 em Luis Eduardo Magalhães, 1 em Santo Antônio de Jesus.";false;2024-10-23 09:17:10.887 -0400;2024-10-25 08:06:15.315 -0400;66;20
1964;Conforme respostas dos entrevistados, existem os seguintes serviços: Delegacia Virtual: Internet - https://delegaciavirtual.sinesp.gov.br/portal/, Disque 181, Disque 100, para onde as denúncias devem seguir, sem prejuízo das outras portas que haja na rede de proteção ou na sociedade. Há ainda a ouvidoria do MP, mas esse serviço não está propriamente integrado à rede de proteção. A Secretaria de Estado das Mulheres, da Juventude, da Igualdade Racial e dos Direitos Humanos tem o seguinte serviço de ouvidoria: semjidh@gmail.com.;false;2024-10-28 08:35:32.372 -0400;2024-10-29 09:42:47.418 -0400;72;86
1316;"Recife, Jaboatão dos Guararapes, petrolina, Caruaru, Olinda, Paulista, Cabo de Santo Agostinho, Camaragibe, Garanhuns, Vitória de Santo Antão, Igarassu, São Lourenço da Mata, Ipojuca, Santa Cruz do Capibaribe, Abreu e Lima. Recife: 13 Promotorias com atribuições exclusivas na defesa da infância e juventude; Jaboatão: 03 Promotorias com atribuições exclusivas na defesa da infância e juventude; Olinda: 02 Promotorias com atribuições exclusivas na defesa da infância e juventude; Caruaru: 03 Promotorias com atribuições exclusivas na defesa da infância e juventude; Petrolina: 02 Promotorias com atribuições exclusivas na defesa da infância e juventude; Paulista: 03 Promotorias com atribuições exclusivas na defesa da infância e juventude; Cabo de Santo Agostinho: 01 Promotoria com atribuições exclusivas na defesa da infância e juventude; Camaragibe: 01 Promotoria cível com atribuições na área de Infância, Juventude e Educação; Garanhuns: 01 Promotoria com atribuições exclusivas na defesa da infância e juventude; Vitória de Santo Antão: 01 Promotoria cível com atribuições na área de Infância e Juventude; Igarassu: 01 Promotoria cível com atribuições na área de Infância e Juventude, Educação, Saúde e Meio Ambiente; São Lourenço da Mata: 01 Promotoria cível com atribuições na área de Infância, Juventude e Educação; Santa Cruz do Capibaribe: 01 Promotoria cível com atribuições na área de Infância, Juventude, Educação, Saúde e Idoso; Abreu e Lima: atribuições na área da Infância e Juventude e Educação	";false;2024-10-15 08:47:02.274 -0400;2024-10-25 12:05:23.703 -0400;66;15
806;;false;2024-09-25 08:34:10.277 -0400;2024-10-25 12:09:07.928 -0400;5;10
807;;false;2024-09-25 08:34:10.277 -0400;2024-10-25 12:09:11.614 -0400;6;10
857;"Em minas Gerais existem 9 Varas Exclusivas da Infância e da Juventude nas Comarcas de Belo Horizonte (3 Varas Exclusivas, 2 Cíveis e 1 infracional), Contagem, Divinópolis, Juiz de Fora, Montes Claros, Uberaba e Uberlândia. 117 Varas Cumuladas e 174 Varas Únicas, das varas únicas, todas são
abaixo de 50 mil habitantes.
";false;2024-09-25 08:34:10.278 -0400;2024-10-25 12:38:13.878 -0400;53;10
1614;;false;2024-10-22 13:06:35.339 -0400;2024-10-25 12:53:04.382 -0400;12;19
398;"Existe a Delegacia Especializada de Proteção à Criança e ao Adolescente-DPCA,
que está sediada na capital com atribuição territorial estendida aos municípios de
Cariacica, Serra, Viana, Vila Velha, e Vitória. Além disso, todas as Delegacias
Regionais Tipo 2 do interior do estado sediam uma DPCAI (Delegacia
Especializada de Proteção à Criança, Adolescente e Idoso).
Atualmente, as delegacias regionais que sediam DPCAI são:
Norte: Aracruz, Linhares, São Mateus.
Noroeste: Colatina.
Sul: Cachoeiro de Itapemirim.
Regional Serrana: Venda Nova do Imigrante.";false;2024-09-17 13:14:21.635 -0400;2024-10-29 16:40:02.058 -0400;39;5
1632;Descrito acima (item 2.8).;false;2024-10-22 13:06:35.340 -0400;2024-10-25 14:42:36.319 -0400;88;19
1677;"1. Sistema OuvERJ As informações sobre o serviço podem ser visualizadas no sítio da SEEDUC no link: https://sites.google.com/educa.rj.gov.br/portaldatransparencia/in%C3%ADcio/participa%C3%A7%C3%A3o-social/ouvidoria
O Sistema está disponível a toda população no seguinte sítio: https://www.rj.gov.br/ouverj/
2. Disque 100;
3. Ouvidoria Geral da Polícia Militar;
4. Ouvidoria Geral da Polícia Cívil;
5. Ouvidoria da Defensoria Pública;
6. Ouvidoria e Coordenadoria de Promoção de Direitos das Vítimas (CDV) - vinculado ao Ministério Público.";false;2024-10-22 13:06:35.341 -0400;2024-10-25 16:01:32.441 -0400;72;19
220;Uma vez que o roteiro de validação refere-se apenas à existência da Delegacia Especializada no Atendimento a Crianças e Adolescentes (DPCA), consideramos que existe apenas uma DPCA no Estado, localizada no Centro Integrado 18 de Maio, em Palmas. Entretanto, existem 11 delegacias especializadas no interior, que atendem vulneráveis (dentre os quais, crianças e adolescentes vítimas de violência). Em Araguaína esse atendimento é realizado pela Delegacia de Atendimento a Vulneráveis. Há também as Delegacias Especializadas de Atendimento à Mulher e Vulneráveis, situadas nos seguintes municípios: Araguatins, Arraias, Augustinópolis, Colinas, Dianópolis, Guaraí, Gurupi, Paraíso, Porto Nacional e Tocantinópolis.;false;2024-09-17 11:40:12.675 -0400;2024-10-29 11:52:06.655 -0400;39;3
1685;SISVAN. O SISVAN é um sistema nacional, porém com dados ainda atrasados.;false;2024-10-22 13:06:35.341 -0400;2024-10-25 16:10:53.996 -0400;82;19
1724;;false;2024-10-23 09:17:10.886 -0400;2024-10-25 16:14:31.381 -0400;30;20
164;"Corregedoria; Ouvidoria Geral do Estado; Disque 100; Seduc utiliza livro de ocorrência e encaminham crianças atendidas de forma presencial ou por e-mail/contato telefônico; Parápaz recebe demanda espontânea e referenciada; Instagram do Parápaz; Iara, sistema da Segup/PA, que recebe denúncias por uma Inteligência Artificial, através de número de whatsapp; Disque Denúncia 181.";false;2024-09-16 12:00:13.308 -0400;2024-10-27 20:46:17.216 -0400;72;2
1894;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;5;86
1895;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;6;86
1901;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;12;86
1922;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;30;86
1933;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;41;86
1936;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;44;86
1945;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;53;86
1969;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;78;86
1972;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;82;86
83;Caderneta da Criança e o Prontual Eletrônico do Cidadão (PEC);false;2024-09-16 06:57:12.041 -0400;2024-10-28 08:59:08.669 -0400;82;1
1911;;false;2024-10-28 08:35:32.371 -0400;2024-10-29 06:04:41.230 -0400;21;86
1913;;false;2024-10-28 08:35:32.371 -0400;2024-10-29 06:27:23.104 -0400;85;86
1916;;false;2024-10-28 08:35:32.371 -0400;2024-10-29 07:56:00.515 -0400;25;86
